Brand,Price,Launch Year,OS,CPU,CPU Architecture,RAM,Display Type,Screen Size,Screen to Body Ratio,Touch Screen,Height,Width,Thickness,Weight,Material,Camera Setup,Camera Autofocus,Camera Flash,Image Resolution,Capacity,Battery Type,Removable Battery,Quick Charging,USB Type-C,Internal Memory,Expandable Memory,SIM Slot(s),Network Support,VoLTE,Wi-Fi,Bluetooth,GPS,NFC,FM Radio,Loudspeaker,Fingerprint Sensor,Waterproof,Wireless Charging,Heart Rate Monitor,Volume
Other,5999.0,2016,Android,Quad core,64 bit,2 GB,IPS LCD,5.0,68.68,Yes,142.0,70.5,7.7,136.0,Other,Single,No,No,12780288.0,2920.0,Li-Polymer,No,No,No,16 GB,No,Dual,4G,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,77084.7
Other,3299.0,2016,Android,Quad core,32 bit,1 GB,IPS LCD,5.0,65.64,Yes,145.5,72.0,9.1,157.0,Other,Single,No,No,5038848.0,2000.0,Li-ion,Yes,No,No,8 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,95331.59999999999
Other,8499.0,2016,Android,Octa core,64 bit,3 GB,Other,6.0,75.78,Yes,160.9,81.2,8.4,210.0,Metal,Single,No,No,12780288.0,5020.0,Li-Polymer,No,Yes,Yes,64 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,109746.67200000002
Other,3999.0,2016,Android,Quad core,32 bit,1 GB,IPS LCD,4.5,62.13,Yes,134.0,66.9,9.3,135.0,Other,Single,No,Yes,5038848.0,1850.0,Li-ion,Yes,No,No,8 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,83370.78000000001
Other,3799.0,2016,Android,Quad core,32 bit,1 GB,IPS LCD,5.0,65.64,Yes,145.5,72.0,8.4,143.0,Other,Single,No,Yes,5038848.0,2500.0,Li-Polymer,Yes,No,No,8 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,87998.40000000001
Other,4999.0,2016,Android,Quad core,,1 GB,IPS LCD,5.5,66.78,Yes,157.5,79.1,7.9,169.0,Other,Single,No,Yes,9980928.0,2600.0,Li-Polymer,Yes,No,No,8 GB,Yes,Dual,4G,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,98420.175
Other,8636.0,2016,Android,Quad core,64 bit,3 GB,IPS LCD,5.0,65.73,Yes,145.3,72.0,8.6,149.0,Other,Single,Yes,No,7990272.0,3000.0,Li-Polymer,Yes,No,No,16 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,89969.76
Other,11999.0,2016,Android,Quad core,64 bit,2 GB,IPS LCD,6.98,74.27,Yes,186.0,97.0,8.9,250.0,Other,Single,No,No,12780288.0,4250.0,Li-Polymer,No,No,No,16 GB,Yes,Dual,4G,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,160573.80000000002
Other,7999.0,2016,Android,Quad core,,2 GB,IPS LCD,5.0,66.23,Yes,144.6,71.8,8.6,152.0,Other,Single,Yes,No,12780288.0,2200.0,Li-Polymer,Yes,No,No,16 GB,Yes,Dual,4G,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,89287.608
Other,6980.0,2016,Android,Quad core,64 bit,2 GB,IPS LCD,5.3,70.45,Yes,146.6,74.8,8.8,140.0,Other,Single,Yes,No,12780288.0,2300.0,Li-ion,Yes,No,No,16 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,96497.984
Other,6900.0,2016,Android,Quad core,64 bit,2 GB,IPS LCD,5.0,64.96,Yes,145.0,73.0,9.9,143.0,Other,Single,No,No,7990272.0,2250.0,Li-ion,Yes,No,No,16 GB,Yes,Dual,4G,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,104791.5
Other,6499.0,2016,Android,Quad core,64 bit,2 GB,IPS LCD,4.7,65.24,Yes,139.0,67.0,8.1,130.0,Other,Single,Yes,No,7990272.0,1800.0,Li-ion,No,Yes,No,16 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,75435.3
Other,4990.0,2016,Android,Quad core,64 bit,2 GB,IPS LCD,5.0,64.51,Yes,146.0,73.0,9.9,153.0,Other,Single,No,No,7990272.0,2500.0,Li-Polymer,No,No,No,16 GB,Yes,Dual,4G,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,105514.2
Other,8499.0,2016,Android,Octa core,64 bit,2 GB,IPS LCD,5.0,68.2,Yes,142.0,71.0,8.2,142.0,Other,Single,No,No,12780288.0,2750.0,Li-ion,Yes,No,No,16 GB,Yes,Dual,4G,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,82672.4
Other,4949.0,2016,Android,Quad core,,512 MB,Other,5.0,65.64,Yes,145.5,72.0,9.1,157.0,Other,Single,No,Yes,5038848.0,2000.0,Li-ion,No,No,No,4 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,95331.59999999999
Other,6499.0,2016,Android,Quad core,64 bit,3 GB,IPS LCD,5.5,77.22,Yes,150.9,71.4,10.6,152.0,Other,Single,Yes,No,7990272.0,2500.0,Li-Polymer,No,No,No,16 GB,Yes,Dual,4G,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,114207.15600000002
Other,6199.0,2016,Android,Quad core,64 bit,2 GB,IPS LCD,5.0,68.2,Yes,142.0,71.0,8.0,127.0,Other,Single,Yes,Yes,7990272.0,2500.0,Li-Polymer,Yes,No,No,8 GB,Yes,Dual,4G,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,80656.0
Other,4499.0,2016,Android,Quad core,,1 GB,IPS LCD,4.5,60.77,Yes,136.8,67.0,10.8,155.0,Other,Single,Yes,Yes,7990272.0,2300.0,Li-ion,Yes,No,No,8 GB,Yes,Dual,3G,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,98988.48000000001
Other,4999.0,2016,Android,Quad core,,2 GB,IPS LCD,5.0,65.41,Yes,146.0,72.0,8.0,141.0,Other,Single,No,Yes,7990272.0,2500.0,Li-ion,Yes,No,No,8 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,84096.0
Other,3679.0,2016,Android,Quad core,64 bit,768 MB,Other,4.0,56.05,Yes,125.0,65.0,10.0,109.0,Other,Single,No,Yes,1920000.0,1700.0,Li-ion,No,No,No,4 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,81250.0
Other,5450.0,2016,Android,Quad core,64 bit,3 GB,IPS LCD,5.0,67.72,Yes,143.0,71.0,9.0,150.0,Other,Single,Yes,No,7990272.0,2200.0,Li-Polymer,Yes,No,No,16 GB,Yes,Dual,4G,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,91377.0
Other,4499.0,2016,Android,Quad core,,2 GB,IPS LCD,4.5,60.77,Yes,136.8,67.0,10.8,155.0,Other,Single,No,Yes,7990272.0,2300.0,Li-ion,Yes,No,No,8 GB,Yes,Dual,4G,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,98988.48000000001
Other,11810.0,2016,Android,Octa core,64 bit,2 GB,IPS LCD,5.0,66.02,Yes,146.9,70.9,8.1,140.0,Other,Single,Yes,No,12780288.0,2000.0,Li-Polymer,Yes,No,No,16 GB,Yes,Dual,4G,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,84363.201
Other,3999.0,2016,Android,Quad core,,1 GB,IPS LCD,5.0,65.64,Yes,145.5,72.0,8.4,143.0,Other,Single,Yes,Yes,5038848.0,2500.0,Li-Polymer,No,No,No,8 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,87998.40000000001
Other,7500.0,2016,Android,Quad core,64 bit,2 GB,IPS LCD,5.5,,Yes,,,,,Other,Single,Yes,Yes,7990272.0,2600.0,Li-ion,No,No,No,16 GB,Yes,Dual,4G,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,
Other,5349.0,2016,Android,Quad core,,1 GB,IPS LCD,5.0,68.94,Yes,139.5,71.5,8.7,140.0,Other,Single,No,No,7990272.0,2200.0,Li-ion,Yes,No,No,8 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,86775.97499999999
Other,8250.0,2016,Android,Quad core,64 bit,3 GB,IPS LCD,5.5,71.41,Yes,151.9,76.7,8.3,153.0,Other,Single,Yes,Yes,12780288.0,3000.0,Li-Polymer,Yes,No,No,16 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,96701.05900000002
Other,19499.0,2016,Android,Octa core,64 bit,3 GB,Other,5.5,70.53,Yes,154.0,76.6,7.2,162.0,Other,Single,Yes,Yes,12780288.0,3500.0,Li-Polymer,No,No,No,32 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,84934.08
Other,4199.0,2016,Android,Octa core,64 bit,2 GB,IPS LCD,5.0,68.68,Yes,142.0,70.5,6.8,122.0,Other,Single,Yes,Yes,12780288.0,2600.0,Li-Polymer,No,No,No,16 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,68074.8
Other,37999.0,2016,Android,Quad core,64 bit,4 GB,IPS LCD,5.5,66.45,Yes,158.9,78.8,11.9,185.0,Other,Single,Yes,Yes,12979200.0,3000.0,Li-Polymer,No,No,No,128 GB,Yes,Single,4G,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,149003.708
Samsung,39899.0,2016,Android,Octa core,64 bit,4 GB,Other,5.7,76.65,Yes,153.2,76.1,7.6,171.0,Other,Single,Yes,No,15872256.0,3000.0,Li-ion,No,Yes,No,32 GB,No,Dual,4G,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,88604.75199999998
Other,4777.0,2016,Android,Quad core,,1 GB,IPS LCD,5.0,65.05,Yes,144.4,73.2,9.75,156.0,Other,Single,Yes,Yes,5038848.0,2000.0,Li-ion,Yes,No,No,8 GB,Yes,Dual,4G,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,103058.28
Other,2950.0,2016,Android,Quad core,64 bit,1 GB,IPS LCD,5.0,66.34,Yes,144.6,71.8,8.6,,Other,Single,Yes,Yes,12780288.0,2200.0,Li-Polymer,No,No,No,8 GB,Yes,Dual,4G,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,89287.608
Other,5800.0,2015,Android,Quad core,64 bit,1 GB,IPS LCD,4.7,69.01,Yes,133.2,66.1,9.9,120.0,Other,Single,Yes,Yes,7990272.0,2100.0,Li-ion,No,No,No,8 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,87164.74799999999
Other,7698.0,2015,Android,Octa core,64 bit,3 GB,IPS LCD,5.5,69.97,Yes,155.5,76.6,7.3,139.0,Other,Single,Yes,Yes,12780288.0,3200.0,Li-Polymer,No,No,No,16 GB,Yes,Dual,4G,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,86952.48999999999
Other,4800.0,2015,Android,Quad core,64 bit,3 GB,IPS LCD,5.5,75.46,Yes,147.0,75.0,8.0,145.0,Other,Single,Yes,No,12780288.0,2500.0,Li-ion,Yes,No,No,16 GB,Yes,Dual,4G,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,88200.0
Other,4699.0,2015,Android,Quad core,64 bit,1 GB,IPS LCD,5.0,66.23,Yes,143.0,72.6,9.0,150.0,Other,Single,Yes,Yes,7990272.0,2000.0,Li-ion,No,No,No,8 GB,Yes,Dual,4G,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,93436.2
Other,7999.0,2015,Android,Octa core,64 bit,2 GB,IPS LCD,5.5,69.44,Yes,156.0,76.8,7.2,158.0,Metal,Single,Yes,Yes,12780288.0,2600.0,Li-ion,No,No,No,16 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,86261.76
Google,42998.0,2015,Android,Octa core,64 bit,3 GB,Other,5.7,72.1,Yes,159.3,77.8,7.3,178.0,Aluminium,Single,Yes,Yes,12305920.0,3450.0,Li-Polymer,No,Yes,Yes,64 GB,No,Single,4G,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,90472.842
Other,6390.0,2015,Android,Octa core,64 bit,3 GB,IPS LCD,5.0,69.37,Yes,140.8,70.4,8.8,128.0,Other,Single,Yes,Yes,12780288.0,2100.0,Li-Polymer,No,No,No,16 GB,Yes,Dual,4G,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,87228.41600000003
Other,6499.0,2015,Android,Octa core,64 bit,2 GB,IPS LCD,5.5,66.87,Yes,157.7,78.9,7.9,148.0,Other,Single,Yes,No,12780288.0,2800.0,Li-Polymer,No,No,No,16 GB,Yes,Dual,4G,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,98295.98700000001
Other,5385.0,2015,Android,Quad core,64 bit,1 GB,IPS LCD,5.0,68.4,Yes,142.8,70.4,8.4,125.0,Other,Single,Yes,Yes,7990272.0,2300.0,Li-Polymer,No,No,No,8 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,84446.20800000001
Other,6990.0,2015,Android,Octa core,64 bit,2 GB,IPS LCD,5.5,71.09,Yes,152.0,77.0,8.2,145.0,Other,Single,Yes,Yes,12780288.0,2500.0,Li-ion,No,No,No,16 GB,Yes,Dual,4G,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,95972.79999999999
Other,4990.0,2015,Android,Quad core,64 bit,1 GB,IPS LCD,4.7,,Yes,,,,,Other,Single,Yes,Yes,7990272.0,2000.0,Li-ion,No,No,No,8 GB,Yes,Dual,4G,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,
Other,14999.0,2015,Android,Octa core,64 bit,3 GB,IPS LCD,6.0,71.66,Yes,164.5,84.0,10.5,190.0,Other,Single,Yes,Yes,12780288.0,3000.0,Li-Polymer,No,No,No,32 GB,Yes,Dual,4G,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,145089.0
Other,5499.0,2015,Android,Octa core,64 bit,2 GB,IPS LCD,5.2,68.79,Yes,147.7,73.2,7.5,155.0,Metal,Single,Yes,Yes,12780288.0,2450.0,Li-Polymer,No,No,No,16 GB,Yes,Dual,4G,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,81087.29999999999
Other,13490.0,2015,Android,Octa core,64 bit,3 GB,IPS LCD,5.0,67.77,Yes,143.3,70.8,7.8,132.0,Other,Dual,No,No,12780288.0,2420.0,Li-Polymer,No,No,No,32 GB,Yes,Dual,4G,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,79135.99200000001
Other,5799.0,2015,Android,Quad core,64 bit,3 GB,IPS LCD,5.0,63.5,Yes,144.0,75.2,7.6,130.0,Other,Single,Yes,Yes,7990272.0,2150.0,Li-ion,No,No,No,16 GB,Yes,Dual,4G,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,82298.88
Other,3750.0,2015,Android,Quad core,,2 GB,IPS LCD,5.0,67.25,Yes,143.0,71.5,8.1,125.0,Other,Single,Yes,Yes,7990272.0,2230.0,Li-ion,Yes,No,No,16 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,82818.45
Other,34990.0,2015,Android,Octa core,64 bit,3 GB,IPS LCD,5.5,70.9,Yes,154.4,76.0,7.8,181.0,Other,Single,Yes,Yes,22985472.0,3430.0,Li-ion,No,Yes,No,32 GB,Yes,Dual,4G,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,91528.31999999999
Other,4000.0,,Android,Quad core,64 bit,1 GB,IPS LCD,4.5,,Yes,,,,,Other,Single,Yes,Yes,7990272.0,1900.0,Li-ion,No,No,No,8 GB,Yes,Dual,4G,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,
Other,5555.0,2015,Android,Octa core,64 bit,3 GB,Other,5.5,70.26,Yes,155.0,76.4,7.5,158.0,Other,Single,No,No,12780288.0,3150.0,Li-Polymer,No,Yes,Yes,16 GB,Yes,Dual,4G,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,88815.0
Other,4699.0,2015,Android,Quad core,64 bit,1 GB,IPS LCD,5.0,,Yes,,,,,Other,Single,Yes,Yes,7990272.0,2100.0,Li-ion,No,No,No,8 GB,Yes,Dual,4G,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,
Other,7399.0,2015,Android,Quad core,64 bit,2 GB,IPS LCD,5.5,69.44,Yes,156.0,76.8,6.9,158.0,Metal,Single,Yes,Yes,12780288.0,2600.0,Li-Polymer,No,No,No,16 GB,Yes,Dual,4G,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,82667.52
Other,8999.0,2015,Android,Quad core,64 bit,2 GB,IPS LCD,5.0,67.92,Yes,141.0,71.8,9.3,148.0,Other,Single,No,No,7990272.0,3900.0,Li-Polymer,No,Yes,No,16 GB,Yes,Dual,4G,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,94151.34
Other,15999.0,2015,Android,Octa core,64 bit,2 GB,IPS LCD,5.5,71.98,Yes,152.9,75.6,9.9,189.0,Other,Single,No,No,12780288.0,5000.0,Li-Polymer,No,Yes,No,32 GB,Yes,Dual,4G,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,114436.476
Other,31990.0,2015,Android,Octa core,64 bit,3 GB,IPS LCD,5.2,70.75,Yes,146.0,72.0,7.3,154.0,Other,Single,Yes,Yes,22985472.0,2900.0,Li-ion,No,No,No,32 GB,Yes,Dual,4G,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,76737.59999999999
Google,29990.0,2015,Android,Quad core,64 bit,2 GB,IPS LCD,5.2,69.69,Yes,147.0,72.6,7.9,136.0,Aluminium,Single,Yes,Yes,12305920.0,2700.0,Li-Polymer,No,Yes,Yes,32 GB,No,Single,4G,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,84310.37999999999
Google,25990.0,2015,Android,Quad core,64 bit,2 GB,IPS LCD,5.2,69.69,Yes,147.0,72.6,7.9,136.0,Aluminium,Single,Yes,Yes,12305920.0,2700.0,Li-Polymer,No,Yes,Yes,16 GB,No,Single,4G,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,84310.37999999999
Other,6349.0,2015,Android,Quad core,,3 GB,IPS LCD,5.0,65.63,Yes,144.5,72.5,8.9,140.0,Other,Single,Yes,Yes,7990272.0,2500.0,Li-Polymer,No,No,No,16 GB,Yes,Dual,4G,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,93238.625
Other,4999.0,2015,Android,Quad core,,1 GB,IPS LCD,5.0,67.25,Yes,143.0,71.5,8.1,125.0,Other,Single,Yes,Yes,7990272.0,2230.0,Li-ion,Yes,No,No,8 GB,Yes,Dual,4G,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,82818.45
Other,5990.0,2015,Android,Quad core,32 bit,3 GB,IPS LCD,5.5,68.47,Yes,157.6,77.1,7.3,120.0,Metal,Single,Yes,Yes,12780288.0,2900.0,Li-ion,No,No,No,16 GB,Yes,Dual,4G,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,88702.00799999999
Other,9799.0,2015,Android,Octa core,64 bit,3 GB,IPS LCD,5.0,68.84,Yes,142.7,70.0,7.6,145.0,Other,Single,No,No,15925248.0,2900.0,Li-Polymer,No,No,No,32 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,75916.4
Other,16999.0,2015,Android,Quad core,64 bit,4 GB,IPS LCD,5.5,70.67,Yes,152.5,77.2,10.9,170.0,Other,Single,Yes,No,12780288.0,3000.0,Li-Polymer,No,Yes,No,16 GB,Yes,Dual,4G,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,128325.7
Other,4990.0,2015,Android,Quad core,64 bit,2 GB,IPS LCD,5.5,71.36,Yes,153.2,76.1,7.6,171.0,Other,Single,Yes,Yes,12780288.0,2820.0,Li-ion,Yes,No,No,16 GB,Yes,Dual,4G,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,88604.75199999998
Other,3499.0,2015,Android,Quad core,,1 GB,IPS LCD,4.5,,Yes,,,,,Other,Single,Yes,Yes,5038848.0,2000.0,Li-ion,Yes,No,No,8 GB,Yes,Dual,4G,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,
Other,3599.0,2015,Android,Octa core,64 bit,3 GB,IPS LCD,5.0,66.66,Yes,146.1,70.6,8.6,136.0,Other,Single,Yes,Yes,13179648.0,2500.0,Li-Polymer,Yes,No,No,16 GB,Yes,Dual,4G,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,88706.07599999999
Samsung,49990.0,2015,Android,Octa core,64 bit,4 GB,Other,5.7,76.65,Yes,153.2,76.1,7.6,171.0,Other,Single,Yes,No,15989824.0,3000.0,Li-ion,No,Yes,No,64 GB,No,Single,4G,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,88604.75199999998
Other,2159.0,2015,Android,Quad core,64 bit,1 GB,IPS LCD,5.5,70.17,Yes,153.0,77.5,8.6,158.0,Other,Single,Yes,Yes,7990272.0,2500.0,Li-ion,No,No,No,8 GB,Yes,Dual,4G,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,101974.5
Other,7999.0,2015,Android,Quad core,64 bit,2 GB,IPS LCD,5.0,66.92,Yes,143.7,71.5,10.5,140.0,Other,Single,Yes,Yes,12780288.0,2070.0,Li-Polymer,No,No,No,8 GB,Yes,Dual,4G,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,107882.775
Other,5649.0,2015,Android,Quad core,,1 GB,IPS LCD,5.0,65.63,Yes,144.5,72.5,8.9,150.0,Other,Single,Yes,Yes,5038848.0,3000.0,Li-Polymer,Yes,No,No,8 GB,Yes,Dual,4G,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,93238.625
Other,7990.0,2015,Android,Octa core,64 bit,3 GB,IPS LCD,5.5,68.86,Yes,156.5,77.2,10.8,170.0,Other,Single,Yes,Yes,12780288.0,3000.0,Li-Polymer,No,No,No,32 GB,Yes,Dual,4G,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,130483.44000000002
Other,22999.0,2015,Android,Quad core,64 bit,4 GB,IPS LCD,5.5,70.79,Yes,152.5,77.2,10.9,170.0,Other,Single,Yes,Yes,12780288.0,3000.0,Li-Polymer,No,No,No,64 GB,Yes,Dual,4G,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,128325.7
Other,1949.0,2015,Android,Quad core,64 bit,1 GB,Other,4.5,65.31,Yes,130.6,65.3,9.5,179.0,Other,Single,Yes,Yes,5038848.0,1800.0,Li-ion,Yes,No,No,8 GB,Yes,Dual,4G,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,81017.70999999999
Other,7009.0,2015,Android,Octa core,64 bit,2 GB,IPS LCD,5.5,72.02,Yes,152.0,76.0,8.0,145.0,Other,Single,Yes,No,12780288.0,3500.0,Li-ion,No,No,No,16 GB,Yes,Dual,4G,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,92416.0
Other,5999.0,2015,Android,Quad core,64 bit,2 GB,IPS LCD,5.0,69.17,Yes,140.0,71.0,9.4,136.0,Other,Single,Yes,Yes,12780288.0,2300.0,Li-Polymer,No,No,No,16 GB,Yes,Dual,4G,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,93436.0
Other,6999.0,2015,Android,Quad core,64 bit,2 GB,IPS LCD,5.0,68.59,Yes,141.6,70.8,7.6,128.0,Other,Single,Yes,Yes,12780288.0,2500.0,Li-Polymer,No,No,No,16 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,76192.12799999998
Other,11999.0,2015,Android,Quad core,64 bit,2 GB,Other,5.0,66.74,Yes,144.7,71.2,10.1,176.0,Other,Single,Yes,No,7990272.0,5000.0,Li-ion,No,No,No,16 GB,Yes,Dual,4G,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,104056.66399999999
Other,4490.0,2015,Android,Octa core,64 bit,2 GB,IPS LCD,5.5,68.91,Yes,154.8,78.0,8.5,155.0,Other,Single,No,No,12780288.0,2500.0,Li-Polymer,Yes,No,No,16 GB,Yes,Dual,4G,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,102632.40000000001
Other,7000.0,2015,Android,Quad core,64 bit,1 GB,IPS LCD,5.7,73.12,Yes,154.3,79.2,9.6,163.0,Other,Single,Yes,Yes,12780288.0,3000.0,Li-ion,Yes,No,No,16 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,117317.376
Other,5999.0,2015,Android,Octa core,64 bit,2 GB,IPS LCD,5.5,69.97,Yes,155.5,76.6,7.3,139.0,Other,Single,Yes,Yes,12780288.0,3200.0,Li-Polymer,No,Yes,No,16 GB,Yes,Dual,4G,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,86952.48999999999
Other,6799.0,2015,Android,Octa core,64 bit,2 GB,Other,5.5,67.95,Yes,158.0,77.5,8.0,183.0,Other,Single,Yes,No,12780288.0,2600.0,Li-Polymer,No,No,No,16 GB,Yes,Dual,4G,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,97960.0
Other,14999.0,2015,Android,Octa core,64 bit,3 GB,Other,5.2,68.55,Yes,150.9,71.9,9.7,155.0,Other,Single,Yes,No,20170752.0,2840.0,Li-Polymer,No,No,No,32 GB,Yes,Dual,4G,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,105242.187
Other,5999.0,2015,Android,Octa core,,2 GB,Other,5.2,68.93,Yes,146.6,73.6,6.5,131.0,Other,Single,Yes,No,12979200.0,2700.0,Li-Polymer,No,No,No,16 GB,Yes,Dual,4G,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,70133.43999999999
Other,6499.0,2015,Android,Octa core,64 bit,3 GB,Other,5.5,69.49,Yes,156.5,76.5,7.5,149.0,Other,Single,No,No,19979520.0,2800.0,Li-Polymer,No,No,No,32 GB,Yes,Dual,4G,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,89791.875
Other,24000.0,2015,Android,Other,64 bit,3 GB,IPS LCD,5.5,73.42,Yes,148.9,76.1,9.8,155.0,Other,Single,Yes,Yes,15872256.0,3000.0,Li-ion,Yes,Yes,No,32 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,111046.64199999999
Other,3499.0,2015,Android,Quad core,64 bit,1 GB,IPS LCD,5.0,68.2,Yes,142.0,71.0,6.1,110.0,Other,Single,Yes,Yes,7990272.0,2000.0,Li-ion,No,No,No,8 GB,Yes,Dual,4G,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,61500.2
Other,16499.0,2015,Android,Octa core,64 bit,2 GB,IPS LCD,5.0,65.09,Yes,145.5,72.6,7.3,140.0,Other,Single,No,No,12780288.0,2400.0,Li-ion,No,No,No,16 GB,Yes,Dual,4G,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,77112.09
